"Store","Department","Recipe Name","Old Price","New Price","Selling","New GP"
"Port Nolloth Spar","Beantree","RECIPE MINCE",94.93420776926892,96.8328919246543,0.0,0,
"Port Nolloth Spar","Beantree","PANNEKOEK MET MINCE",32.344127173985726,32.68862910131474,70.0,46.29725219069722,
"Port Nolloth Spar","Beantree","NACHOS VEG FULL PORTION",82.60429707801025,84.83738037111837,150.0,34.95800838214259,
"Port Nolloth Spar","Beantree","NACHOS VEG HALF PORTION",104.0727954477415,101.10035803247031,65.0,-78.8698642112936,
"Port Nolloth Spar","Beantree","TRAMAZINI SAVOURY MINCE ",27.601544164802398,28.374354041686658,70.0,53.38498978865764,
"Port Nolloth Spar","Beantree","SANDWICH SAV MINCE",26.481916067299206,26.791781321458103,65.0,52.59915612357413,
"Port Nolloth Spar","Beantree","RECIPE KOEK  SJOKOKALDE ",30.930438888888897,31.549047666666674,0.0,0,
"Port Nolloth Spar","Beantree","KOEK SJOKOKLADE",64.06429562661499,61.291001729813956,40.0,-76.2116299732151,
"Port Nolloth Spar","Beantree","RECIPE KOEK WORTEL",41.57736944444445,42.408916833333336,0.0,0,
"Port Nolloth Spar","Beantree","KOEK WORTEL",15.12810138888889,11.419523084,35.0,62.47870986685715,
"Port Nolloth Spar","Beantree","DRINKS JUICE",5.87,5.9874,25.0,72.45796,
"Port Nolloth Spar","Beantree","DRINKS COKE LIGHT",9.57,9.7614,20.0,43.87195000000001,
"Port Nolloth Spar","Beantree","DRINK DOUBLE ESPRESSO ",17.047496666666664,14.943713999999998,35.0,50.89922542857144,
"Port Nolloth Spar","Beantree","DRINK COFFEE DECAF ",19.334204444444445,15.963612000000001,35.0,47.548132,
"Port Nolloth Spar","Beantree","DRINKS CRUSHER STRAWBERRY",18.3816,18.749232,40.0,46.09595800000001,
"Port Nolloth Spar","Beantree","DRINKS CRUSHER LEMONADE",17.76435,15.44688,40.0,55.59022,
"Port Nolloth Spar","Beantree","DRINKS CRUSHER MANGO ",17.089299999999998,14.89608,40.0,57.17377000000001,
"Port Nolloth Spar","Beantree","CROISSANT WITH CHEESE ",11.479316666666666,11.299679,30.0,56.684563833333335,
"Port Nolloth Spar","Beantree","CROISSANT CHOC & CREAM",10.258649047619047,10.054598028571428,30.0,61.45737422380954,
"Port Nolloth Spar","Beantree","RECIPE CINNAMON & SUGAR",172.93928571428566,176.39807142857137,0.0,0,
"Port Nolloth Spar","Beantree","PANCAKES CINNAMON & SUGAR",12.954171130952382,12.152542322142857,20.0,30.122881647678586,
"Port Nolloth Spar","Beantree","DRINKS CRUSHER CHOC DECADENE FREEZO",9.77785,7.30065,25.0,66.41701,
"Port Nolloth Spar","Beantree","RECIPE CHIPS ",26.58118541626048,27.11280912458569,0.0,0,
"Port Nolloth Spar","Beantree","CLUB SANDWICH ",18.956774516879722,19.03811294425348,45.0,51.347044698018884,
"Port Nolloth Spar","Beantree","NAMAKWA SE BROOD",35.344588772243405,35.42592719961716,90.0,54.73353746715585,
"Port Nolloth Spar","Beantree","BURGER (WHATABURGER)",55.150655930875914,55.23199435824967,125.0,49.186565190410306,
"Port Nolloth Spar","Beantree","BURGER VEGGIE",21.126593616808155,21.207932044181913,55.0,55.65614208943782,
"Port Nolloth Spar","Beantree","BURGER CHICKALICIOS",36.546966915448756,36.62830534282252,90.0,53.19716539528233,
"Port Nolloth Spar","Beantree","BURGER BURGER",116.00686381908436,116.14242786470727,215.0,37.87730602585425,
"Port Nolloth Spar","Beantree","TRAMAZINI CHICKEN MAYO",31.862749053298426,31.944087480672184,75.0,51.01906586296933,
"Port Nolloth Spar","Beantree","TOAST BACON,EIER & KAAS ",18.80726187787304,18.888600305246793,55.0,60.505653907211254,
"Port Nolloth Spar","Beantree","TOEBROODJIE CHICKEN MAYO",11.76368873670567,11.845027164079427,45.0,69.72937502513035,
"Port Nolloth Spar","Beantree","BURGER  PREGO STEAK ",39.65860915319159,39.451239763629175,85.0,46.6247932609723,
"Port Nolloth Spar","Beantree","TOAST CHEESE ",8.937488923550184,9.197577129394944,25.0,57.691145204783254,
"Port Nolloth Spar","Beantree","TRAMAZINI SAVOURY MINCE ",28.374354041686658,28.455692469060413,70.0,53.2513623722579,
"Port Nolloth Spar","Beantree","TOAST BACON & EGG",18.745925877873034,18.827264305246793,50.0,56.697292097932376,
"Port Nolloth Spar","Beantree","TOAST CHEESE",16.633311145772403,15.96543579606161,40.0,54.09937208632287,
"Port Nolloth Spar","Beantree","TOAST HAM & CHEESE",20.62373781243907,20.035670996061608,50.0,53.9179567090583,
"Port Nolloth Spar","Beantree","TOAST CHEESE,TOMATO,ONION & CHIPS",20.89619781243907,20.31358019606161,45.0,48.08751727673144,
"Port Nolloth Spar","Beantree","TOP UPS CHIPS",3.987177812439072,4.148259796061611,10.0,52.29501234529148,
"Port Nolloth Spar","Beantree","WRAP PULL PORK",19.363635907677164,18.848015053204463,45.0,51.832850419588596,
"Port Nolloth Spar","Beantree","TRAMAZINI SPINASIE",24.244781145772404,23.729135196061605,65.0,58.01768388389101,
"Port Nolloth Spar","Beantree","KIDDIES VIENNA  & CHIPS",6.474937812439072,6.12232699606161,25.0,71.8372958181166,
"Port Nolloth Spar","Beantree","KIDDIES HOTDOG & CHIPS",8.115111145772405,7.374519796061611,25.0,66.0772089381166,
"Port Nolloth Spar","Beantree","KIDDIES STRIPS & CHIPS",14.902211145772403,14.29736179606161,40.0,58.89508483632289,
"Port Nolloth Spar","Beantree"," TOAST CHICKEN MAYO  & CHIPS",22.395790578710127,22.47712900608388,55.0,53.00236662364279,
"Port Nolloth Spar","Beantree","TOAST CHEESE,HAM & TOMATO & CHIPS",12.321413367994628,12.649180062728277,40.0,63.63360731965621,
"Port Nolloth Spar","Beantree","SANDWICH SAV MINCE",26.791781321458103,26.87311974883186,65.0,52.455249675143634,
"Port Nolloth Spar","Beantree","TOAST BACON AVO FETA ",33.02309982889997,32.83724425285173,75.0,49.64955881229401,
"Port Nolloth Spar","Beantree","TOAST BACON EGG CHEESE",26.331869877873036,26.41320830524679,65.0,53.268939152255676,
"Port Nolloth Spar","Beantree","TENDERISED STEAK & CHIPS",28.623576635968472,29.2773865960616,70.0,51.90143630647024,
"Port Nolloth Spar","Beantree","EIER TOEBROODJIE",16.927747430514934,17.320527997374406,40.0,50.203482007548594,
"Port Nolloth Spar","Beantree","DRINK LATTE CHAI TEA",12.93356777777778,9.399463200000001,30.0,63.96872440000001,
"Port Nolloth Spar","Beantree","DRINK LATTE CARAMEL",15.445596666666667,13.309776,25.0,38.775030400000006,
"Port Nolloth Spar","Beantree","DRINK LATTE BAR ONE",14.958176666666665,12.620868,25.0,41.94400720000001,
"Port Nolloth Spar","Beantree","DRINK KOFFIE MELK",11.309600000000001,11.535792,25.0,46.9353568,
"Port Nolloth Spar","Beantree","COMBO 2XSPECIAL ONTBYT & KOFFIE",72.11521655636741,72.5766482363674,150.0,44.357903018784995,
"Port Nolloth Spar","Beantree","DRINK LATTE HAZELNUT",25.563354444444442,22.028226,45.0,43.705644666666664,
"Port Nolloth Spar","Beantree","DRINK LATTE ROASTED MARSHMALLOW",12.228976666666666,9.837084,30.0,62.291178,
"Port Nolloth Spar","Beantree","DRINK KOFFIE AMERICANO",13.829074444444446,10.251000000000001,25.0,52.8454,
"Port Nolloth Spar","Beantree","KOEK KAASKOEK",17.843983928571433,14.02008760714286,45.0,64.17088722619046,
"Port Nolloth Spar","Beantree","RECIPE MENGEL SLAAI ",9.262635294117647,9.447888,0.0,0,
"Port Nolloth Spar","Beantree","PANNEKOEK MET MINCE",32.68862910131474,32.783107981314735,70.0,46.142036887840085,
"Port Nolloth Spar","Beantree","PANCAKES WITH CHICKEN ",39.03102335784314,38.758107489,75.0,40.57090185020001,
"Port Nolloth Spar","Beantree","WRAP BEEF ",38.938268767507004,38.92175990285714,80.0,44.049970139642866,
"Port Nolloth Spar","Beantree","WRAP CHICKEN MAYO",26.261373324307986,26.450331084307987,65.0,53.203260389301256,
"Port Nolloth Spar","Beantree","MEAL OF THE  DAY STEW LAMB ",34.06710196078431,34.00974576,85.0,53.98681456,
"Port Nolloth Spar","Beantree","GRILLED CHICKEN & CHIPS",34.38506196078431,34.33406496,80.0,50.64478162000001,
"Port Nolloth Spar","Beantree","FISH & CHIPS",21.767570313725496,21.369744600000004,65.0,62.191990323076915,
"Port Nolloth Spar","Beantree","MEAL OF THE DAY KERRIE AFVAL",40.48756862745098,40.50204576,95.0,50.971207764210526,
"Port Nolloth Spar","Beantree","MEAL OF THE DAY KERRIE MINCE",28.221130588235297,28.813896864000004,85.0,61.01649247811765,
"Port Nolloth Spar","Beantree","MEAL OF THE DAY STEW BEEF",28.873135294117645,29.63955576,85.0,59.89942456,
"Port Nolloth Spar","Beantree","PASTA VAN DIE DAG",19.883368627450977,19.639985760000002,60.0,62.35669396,
"Port Nolloth Spar","Beantree","TENDERISED STEAK & SLAAI",37.41955686274509,38.35690575999999,85.0,48.10536279529414,
"Port Nolloth Spar","Beantree","LEMON MERINUGE",14.025939852564104,13.378802649615386,30.0,48.71458984314103,
"Port Nolloth Spar","Beantree","DRINK LATTE WHITE HOTCHCOLATE",13.80730777777778,10.098938400000002,30.0,61.2874028,
"Port Nolloth Spar","Beantree","EGG BENEDICT",29.912647222222226,30.51090016666667,75.0,53.216619744444436,
"Port Nolloth Spar","Beantree","SOUS VIR BENEDICT",127.70538194444445,130.25948958333333,0.0,0,
"Port Nolloth Spar","Beantree","EGG BENEDICT",30.51090016666667,30.719315350000002,75.0,52.897049796666664,
"Port Nolloth Spar","Beantree","RECIPE STREAKY BACON",204.59526748971192,208.68717283950616,0.0,0,
"Port Nolloth Spar","Beantree","BEAN TREE BREAKFAST SPECIAL",24.040996351160494,24.14951368103704,65.0,57.27393733354985,
"Port Nolloth Spar","Beantree","COMBO 2XSPECIAL ONTBYT & KOFFIE",72.5766482363674,72.79802358931555,150.0,44.188181914858085,
"Port Nolloth Spar","Beantree","CROISSANT BACON & EGG",15.951872163506172,16.068736980296297,45.0,58.9354499392428,
"Port Nolloth Spar","Beantree","CLUB SANDWICH ",19.03811294425348,19.163325247957182,45.0,51.02705769966498,
"Port Nolloth Spar","Beantree","GRILLED CHICKEN SALAD ",34.19836802718519,34.32358033088889,75.0,47.370510159303706,
"Port Nolloth Spar","Beantree","NAMAKWA SE BROOD",35.42592719961716,35.80156411072828,90.0,54.253556969624974,
"Port Nolloth Spar","Beantree","BURGER (WHATABURGER)",55.23199435824967,55.34051168812622,125.0,49.08672924692388,
"Port Nolloth Spar","Beantree","BURGER BURGER",116.14242786470727,116.39285247211468,215.0,37.74335798003168,
"Port Nolloth Spar","Beantree","BEAN TREE BREAKFAST ",36.53680028997531,36.745487462814815,90.0,53.0474326864033,
"Port Nolloth Spar","Beantree","OMELET BACON,MUSHROOM & CHEESE",28.513080452993652,28.629945269783768,70.0,52.965089913926676,
"Port Nolloth Spar","Beantree","QUICHE BACON & FETA",22.236337961209315,21.152470872285356,45.0,45.943685548604094,
"Port Nolloth Spar","Beantree","QUICHE BACON & FETA GROOT",12.192334583061516,12.29667816948127,60.0,76.43136684182757,
"Port Nolloth Spar","Beantree","TRAMAZINI CHICKEN MAYO",31.944087480672184,32.069299784375886,75.0,50.82707366395698,
"Port Nolloth Spar","Beantree","TOP UPS BACON",2.455143209876543,2.5543309955555555,6.0,51.04198925185185,
"Port Nolloth Spar","Beantree","TOAST BACON,EIER & KAAS ",18.888600305246793,19.013812608950495,55.0,60.243846363103515,
"Port Nolloth Spar","Beantree","NAMAKWALANDER",27.18302109808342,27.391708270922923,70.0,54.999336412055214,
"Port Nolloth Spar","Beantree","WAFFLE CRUMBED CHICKEN ",62.80188773119784,63.17752464230894,110.0,33.950769692131566,
"Port Nolloth Spar","Beantree","WAFFLE BBQ CHICKEN ",50.49337534974727,50.86901226085838,85.0,31.177218705897484,
"Port Nolloth Spar","Beantree","TOAST BACON & EGG",18.827264305246793,18.952476608950498,50.0,56.409303799413856,
"Port Nolloth Spar","Beantree","FRENCH TOAST BACON",20.141918930041147,19.76921248148148,65.0,65.023700994302,
"Port Nolloth Spar","Beantree","TOAST BACON AVO FETA ",32.83724425285173,32.92071912198753,75.0,49.52156401295245,
"Port Nolloth Spar","Beantree","TOAST BACON EGG CHEESE",26.41320830524679,26.538420608950496,65.0,53.047409691856814,
"Port Nolloth Spar","Beantree","RECIPE PANNEKOEK ",5.427934375,5.536493062500001,0.0,0,
"Port Nolloth Spar","Beantree","PANNEKOEK MET MINCE",32.783107981314735,33.004567703814736,70.0,45.7782102008758,
"Port Nolloth Spar","Beantree","PANCAKES CINNAMON & SUGAR",12.152542322142857,12.37400204464286,20.0,28.849488243303572,
"Port Nolloth Spar","Beantree","PANCAKES CARAMEL & BANANNA",18.58517541666667,18.096458647500004,35.0,40.540207301071426,
"Port Nolloth Spar","Beantree","PANCAKES WITH CHICKEN ",38.758107489,38.9795672115,75.0,40.2313302757,
"Port Nolloth Spar","Beantree","MILKSHAKE RUM & RAISIN",16.34893888888889,14.003160666666668,40.0,59.74091308333334,
"Port Nolloth Spar","Beantree","DRINK  DIRTY CHAI",22.17154777777778,18.6304632,38.0,43.618335052631586,
"Port Nolloth Spar","Beantree","MUFFIN ,CHEESE & JAM",11.22395972222222,10.884990916666666,30.0,58.274201486111124,
"Port Nolloth Spar","Beantree","DRINK CAPPUCCINO ROOIBOS",16.648594444444445,12.0462,30.0,53.8229,
"Port Nolloth Spar","Beantree","OMELET EGGS CHEESE",21.838555555555555,21.193446666666667,50.0,51.25507266666667,
"Port Nolloth Spar","Beantree","OMELET HAM,CHEESE & TAMATIE",26.805955555555556,26.260194666666667,60.0,49.66796022222223,
"Port Nolloth Spar","Beantree","RECIPE MUFFIN",5.209726388888889,5.3139209166666665,0.0,0,
"Port Nolloth Spar","Beantree","MUFFIN ,CHEESE & JAM",10.884990916666666,10.991269335,30.0,57.8668008825,
"Port Nolloth Spar","Beantree","COMBO TEE & MUFFIN",10.473423055555557,10.789169935,25.0,50.369818299,
"Port Nolloth Spar","Beantree","DRINKS SMOOTHIE MIXED BERRY",21.36657222222222,19.121146666666665,40.0,45.026703333333344,
"Port Nolloth Spar","Beantree","DRINKS SMOOTHIE MANGO",16.71885,12.970546666666666,40.0,62.70967833333335,
"Port Nolloth Spar","Beantree","DRINKS SMOOTHIESTRAWBERRY",18.16977222222222,15.860410666666665,40.0,54.40131933333334,
"Port Nolloth Spar","Beantree","DRINKS SODA FLOAT",15.818405555555556,13.462016666666667,40.0,61.296702083333344,
"Port Nolloth Spar","Beantree","DRINKS SMOOTHIE LEMONADE",14.87003222222222,13.383646666666666,30.0,48.69602111111112,
"Port Nolloth Spar","Beantree","RECIPE MENGSEL VIR QUICHE",8.421051136363637,8.58947215909091,0.0,0,
"Port Nolloth Spar","Beantree","QUICHE BILTONG & FETA",11.293688032670454,9.940387054346592,54.99,79.21177466357777,
"Port Nolloth Spar","Beantree","QUICHE BACON & FETA",21.152470872285356,21.32426031546717,45.0,45.504668082695005,
"Port Nolloth Spar","Beantree","QUICHE BILTONG & FETA GROOT",11.646077832035985,11.674709405899621,65.0,79.34474489725453,
"Port Nolloth Spar","Beantree","QUICHE BACON & FETA GROOT",12.29667816948127,12.318151849878998,60.0,76.39020895439859,
"Port Nolloth Spar","Beantree","RECIPE QUICHE KORS",3.2088578125,3.2730349687499998,0.0,0,
"Port Nolloth Spar","Beantree","QUICHE BILTONG & FETA",9.940387054346592,9.956752229190341,54.99,79.17755034811985,
"Port Nolloth Spar","Beantree","QUICHE BACON & FETA",21.32426031546717,21.389721014842173,45.0,45.33737962873667,
"Port Nolloth Spar","Beantree","QUICHE BILTONG & FETA GROOT",11.674709405899621,11.677109631543368,65.0,79.34049834419251,
"Port Nolloth Spar","Beantree","QUICHE BACON & FETA GROOT",12.318151849878998,12.318806456872746,60.0,76.3889542909939,
"Port Nolloth Spar","Beantree","ELLIES KONFYT APPELKOOS",60.0,61.2,74.99,6.147486331510867,
"Port Nolloth Spar","Beantree","ELLIES KONFYT GROENVYE (GROOT)",80.0,81.6,99.99,6.15061506150616,
"Port Nolloth Spar","Beantree","TOPPING SJOKOLADE KOEK",244.25920542635663,249.14438953488377,0.0,0,
"Port Nolloth Spar","Beantree","KOEK SJOKOKLADE",61.291001729813956,61.67867039993024,40.0,-77.3261773997994,
"Port Nolloth Spar","Beantree","TOPPING WORTELKOEK",30.07127976190476,30.672705357142853,0.0,0,
"Port Nolloth Spar","Beantree","KOEK WORTEL",11.419523084,11.471053229,35.0,62.30939653328572,
"Port Nolloth Spar","Beantree","MILKSHAKE STRAWBERRY",16.11433888888889,13.763868666666667,35.0,54.775860095238095,
"Port Nolloth Spar","Beantree","DRINK TEA",5.263696666666667,2.9242380000000003,17.0,80.21839,
"Port Nolloth Spar","Beantree","COMBO TEE & MUFFIN",10.789169935,8.402922095,25.0,61.346558363,
"Port Nolloth Spar","Beantree","DRINKS COKE",9.573333333333332,9.7648,25.0,55.081920000000004,
"Port Nolloth Spar","Beantree","DRINKS APPLETISER",8.888333333333334,9.0661,28.0,62.764232142857146,
"Port Nolloth Spar","Beantree","MILKSHAKE BANANA",16.08313888888889,13.732044666666667,35.0,54.88042466666667,
"Port Nolloth Spar","Beantree","MILKSHAKE LIME",16.00993888888889,13.657380666666667,35.0,55.12574923809523,
"Port Nolloth Spar","Beantree","TOP UPS CHEESE",3.3192000000000004,3.3855840000000006,8.0,51.33223,
"Port Nolloth Spar","Beantree","TOP UPS TAMATIES",0.63768,0.6504336000000001,2.0,62.60006800000001,
"Port Nolloth Spar","Beantree","TOP UPS CHEESY RUSSIANS",8.87,9.0474,20.0,47.97745000000001,
"Port Nolloth Spar","Beantree","TOP UPS FETA CHEESE",5.9775,6.09705,15.0,53.25595,
"Port Nolloth Spar","Beantree","TOP UPS TOAST SLICE ",0.875,0.8925,3.0,65.7875,
"Port Nolloth Spar","Beantree","RECIPE GEBRAAIDE UIE SMOOR",28.87367117117117,29.451144594594595,0.0,0,
"Port Nolloth Spar","Beantree","BURGER BURGER",116.39285247211468,116.43997430346604,215.0,37.71815327954142,
"Port Nolloth Spar","Beantree","TOP UPS UIE",2.309893693693694,2.4032133989189193,6.0,53.93840985405405,
"Port Nolloth Spar","Beantree","NAMAKWALANDER",27.391708270922923,27.423515507085085,70.0,54.94708166693165,
"Port Nolloth Spar","Beantree","BURGER  PREGO STEAK ",39.451239763629175,39.49836159498052,85.0,46.56104019502635,
"Port Nolloth Spar","Beantree","WATER & LEMON",1.82648,1.8630096,10.0,78.5753896,
"Port Nolloth Spar","Beantree","RECIPE GUACAMOLE NACHOS",57.734559999999995,58.8892512,0.0,0,
"Port Nolloth Spar","Beantree","NACHOS VEG FULL PORTION",84.83738037111837,84.93160317303837,150.0,34.885770900670586,
"Port Nolloth Spar","Beantree","NACHOS VEG HALF PORTION",101.10035803247031,101.15924728367031,65.0,-78.97405288649361,
"Port Nolloth Spar","Beantree","RECIPE SAMBALS",15.1827,15.486354,0.0,0,
"Port Nolloth Spar","Beantree","MEAL OF THE DAY BUTTER CHICKEN ",39.12061666666667,39.13087608,80.0,43.74936563500001,
"Port Nolloth Spar","Beantree","RECIPE TOMATO RELISH NACHOS",31.74949052920608,32.3844803397902,0.0,0,
"Port Nolloth Spar","Beantree","NACHOS VEG FULL PORTION",84.93160317303837,84.99637213371795,150.0,34.8361146974829,
"Port Nolloth Spar","Beantree","NACHOS VEG HALF PORTION",101.15924728367031,101.1916317640101,65.0,-79.03134850555631,
"Port Nolloth Spar","Beantree","TOP UPS AVO",18.30333333333333,18.669399999999996,5.0,-329.39619999999985,
"Port Nolloth Spar","Beantree","TOP UPS BUTTER",2.2945833333333336,2.3404750000000005,5.0,46.169075,
"Port Nolloth Spar","Beantree","WAFFLE PLAIN",10.24325111111111,9.884668133333333,30.0,62.10877215555555,
"Port Nolloth Spar","Beantree","WAFFLE MIXED BERRY",22.84825111111111,22.741768133333334,50.0,47.69393329333334,
"Port Nolloth Spar","Beantree","WAFFLE BANNANA & CHOCOLATE",17.247788888888888,17.029296666666667,35.0,44.04659666666667,
"Port Nolloth Spar","Beantree","WILDBRAAM CURRY PINE",45.41,46.3182,65.99,19.281815426579787,
"Port Nolloth Spar","Beantree","WILDEBRAAM GREEN FIG",48.36000000000001,49.327200000000005,69.99,18.950878696956703,
"Port Nolloth Spar","Beantree","MEAL OF THE DAY WORS SMOOR",25.984166666666667,25.42197,65.0,55.02266846153846,
"Port Nolloth Spar","Beantree","MILKSHAKE KIDDIES",9.877994444444445,7.402797333333334,25.0,65.94713226666667,
"Port Nolloth Spar","Beantree","DRINKS ESPRESSO SINGLE",12.302796666666667,10.10412,25.0,53.52104800000001,
"Port Nolloth Spar","Beantree","ELLIES KONFYT GROENVYE (KLEIN)",60.0,61.2,84.99,17.19025767737381,
"Port Nolloth Spar","Beantree","TOP UPS FARM BREAD SLICE",1.2133333333333334,1.2376,4.0,64.41900000000001,
"Port Nolloth Spar","Beantree","RECIPE SOP HOLLANDSE ERTJIE ",8.243957898550724,8.408837056521739,0.0,0,
"Port Nolloth Spar","Beantree","ELLIES 4 VRUG MARMELADE",50.0,51.0,84.99,30.99188139781151,
"Port Nolloth Spar","Beantree","ELLIES KONFYT  BLOUBESSIE",60.0,61.2,84.99,17.19025767737381,
"Port Nolloth Spar","Beantree","ELLIES KONFYT CHILLI TAMATIE",60.0,61.2,84.99,17.19025767737381,
"Port Nolloth Spar","Beantree","ELLIES KONFYT LEMOEN ",60.0,61.2,84.99,17.19025767737381,
"Port Nolloth Spar","Beantree","ELLIES KONFYT MAKETAAN",65.0,66.3,84.99,10.28944581715497,
"Port Nolloth Spar","Beantree","ELLIES KONFYT NAARTJIE",60.0,61.2,84.99,17.19025767737381,
